Nummer, Naam,Pagina,Regelnummers,Handeling,Betreft de tekst,Toevoegen / wijzigen in,Toelichting,Samenvatting, Ingediend
209,Flora en Mick namens Marxisten BIJ1,,436-438,Wijzigen,"Dit doen we onder andere door grondbeleid, waarin het eenvoudiger wordt om grond te onteigenen voor volkshuisvesting, en door actieve verwerving van private grond.",Er komt beter grondbeleid. Private grond wordt actief verworven voor sociale woningbouw en het wordt eenvoudiger om grond te onteigenen.,Onteigening vereenvoudigen is niet alleen beleid maar ook wetgeving.,Kleine verbetering onteigening.
210,Flora en Mick namens Marxisten BIJ1,,535-637,Wijzigen,"We zetten een Nationaal Zorgfonds op dat de zorgverzekeraars gaat vervangen. Het Nationaal Zorgfonds gaat alle zorg en tandheelkunde dekken. Om dit te kunnen betalen, heffen we progressieve belastingen. De premies en eigen bijdragen worden afgeschaft.","We zetten een door de staat gefinancierd Nationaal Zorgfonds op dat de zorgverzekeraars vervangt. Het zorgfonds dekt alle zorg, ook tandheelkunde, zonder premies en eigen risico.","Korter en helderder geformuleerd. Het is niet logisch om in het zorghoofdstuk iets te zeggen over belastingen. Daarnaast ziet BIJ1 overheidsuitgaven niet als een huishoudboekje, zoals kapitalistische partijen graag willen dat we het zien.",Herformulering Nationaal Zorgfonds.
211,Flora en Mick namens Marxisten BIJ1,,539-548,Wijzigen,"Zorg mag geen winstmodel zijn. We zetten een stop op private zorginstellingen en nemen alle zorginstellingen weer in publieke handen. Zo maken we een einde aan zogeheten zorgcowboys, houden we noodlijdende zorgorganisaties overeind, en werken we organisatiebelangen en concurrentie de deur uit. In plaats van geld te verkwisten aan managers, commercie en aanbestedingstrajecten, investeren we meer in personeel en kwalitatieve zorg. Zo blijft ook de continuïteit van zorg gewaarborgd. Door het in publieke handen nemen van de zorg, wordt het aanbod daarbij beter afgestemd op de zorgvraag, worden prijzen laag gehouden en werken we lange wachtlijsten weg. Kleine initiatieven krijgen meer ruimte.","We brengen alle zorginstellingen in publieke handen. Daardoor verdwijnt het winstmotief uit de zorg en kan het zorgaanbod centraal worden afgestemd op de zorgvraag, waardoor wachtlijsten kunnen worden verminderd en er geen tijd en geld meer wordt verspild aan overbodige administratie en management. Werknemers gaan democratisch bepalen welk van deze werkzaamheden daadwerkelijk nodig is om goede zorg te verlenen.","Onnodig complex geformuleerd. Een meer simpele tekst dekt hier de volledige lading, zonder onnodige voorbeelden. “Kleine initiatieven krijgen meer ruimte” schrappen we compleet, omdat dit een te klein punt is voor meer uitleg en zonder uitleg weinig betekent.",Herformulering zorg in publieke handen
212,Flora en Mick namens Marxisten BIJ1,,550-553,Schrappen,,"De zorgprofessional komt weer aan het roer en niet langer mogen regeltjes, financiële verantwoording en overheidsinstanties de dienst uitmaken. We slopen de bureaucratie uit de zorg en zorgen ervoor dat zorgprofessionals indicaties stellen, in plaats van de overheid en de gemeente.","Dit punt is overbodig en ronduit vaag. Het volgende punt gaat over hetzelfde onderwerp, en is veel sterker.",Schrappen vaag punt over zorgregels.
213,Flora en Mick namens Marxisten BIJ1,,604,Toevoegen,,Prijsonderhandelingen tussen het Ministerie van VWS en farmaceuten over medicijnen worden openbaar gemaakt zodra de deal gesloten is. Zo is het voor iedereen duidelijk hoe veel de farmaceut aan middelen verdient en hoe waardevol de onderhandelingen zijn.,"Veel onderhandelingen over voornamelijk zeldzame ziekte gerelateerde medicatie zijn geheim. Hier is voornamelijk de farmaceut bij gebaat, en het zorgt voor een minder effectieve controle op de overheid.",Openbare onderhandelingen medicatieprijzen
214,Flora en Mick namens Marxisten BIJ1,,604,Toevoegen,,"Voor een zorg die werkt is een betrouwbaar aanbod essentieel. We reguleren strenger wat makers van supplementen en dergelijke middelen op hun producten mogen zetten zonder bewijs. Waar de bewijslast voor middelen of procedures ontbreekt, vereisen we gedegen wetenschappelijk onderzoek om het verschil tussen zorg en kwakzalverij voor de consument duidelijk te maken.",Een grote kostenpost voor veel mensen die lijden onder hoge zorgkosten ligt bij middelen waarvan de effectiviteit onbewezen of zelfs ontkracht is. De kwakzalversindustrie gaat zichzelf niet aan banden leggen.,Bestrijden kwakzalverij.
215,Flora en Mick namens Marxisten BIJ1,,634-641,Wijzigen,"De zorg voor trans personen moet worden gezien als een reguliere vorm van medische zorg en moet worden meegenomen in het basiscurriculum van medische gezondheidsopleidingen. We vergroten het aanbod van transzorg en er worden meer transklinieken geopend. Expertise wordt gedeeld tussen de vijf grootste ziekenhuizen, zodat wachtlijsten kunnen worden weggewerkt. (Hormoon)behandelingen en operaties worden vergoed, zonder toestemming van ‘experts’ en verzekeringen. Huisartsen worden opgeleid voor hormoonbehandelingen. Daarnaast hoeven trans personen geen diagnose meer te ontvangen om zorg te krijgen.","Het aanbod van transzorg wordt vergroot, waardoor wachtlijsten snel afnemen en monopolievorming wordt bestreden door kennis te delen tussen huidige behandelcentra en nieuw te openen genderpoli’s. De toegang tot transzorg wordt gemakkelijker en niet belemmerd door gatekeepende zorgverleners. Zelfbeschikking wordt het uitgangspunt: de trans persoon bepaalt zelf welke zorg nodig is. We zien transgender zijn dus niet meer als een aandoening waarvoor een diagnose nodig is, maar als een normale variatie op het menselijk bestaan. Transgenderzorg wordt volledig vergoed. Hormoonbehandelingen worden gemakkelijk verkrijgbaar via de huisarts. In de opleiding van artsen en andere zorgverleners wordt voldoende aandacht besteed aan transzorg en gendersensitiviteit.","Het punt in het conceptprogramma is goed, maar niet goed genoeg. Er moeten meer behandelcentra komen. De focus moet autonomie zijn – dit komt in het conceptpunt niet voldoende naar voren.",Meer radicale transzorgtekst
216,Flora en Mick namens Marxisten BIJ1,,641,Toevoegen,,"COVID-19De overheid erkent dat de COVID-19-pandemie in feite niet voorbij is nu de zogenaamd endemische fase bereikt is, en dat test- en andere maatregelen te vroeg zijn afgeschaald. We heropenen test- en vaccinatielocaties en de regelmatige officiële berichtgeving over positieve testen wordt weer herstart. Quarantaine voor besmette individuen wordt weer de norm.Vaccinaties tegen nieuwe varianten van het SARS-CoV-2 worden ontwikkeld en beschikbaar gesteld aan de gehele bevolking. Dit gebeurt bij voorkeur in internationaal verband, om alle beschikbare kennis te bundelen, maar we wachten niet op actie in het buitenland.We stimuleren meer onderzoek naar Long COVID, zowel naar het voorkomen en de presentatie als naar behandelingen. De overheid publiceert officiële informatie over dit syndroom die gebaseerd is op de wetenschap.Alle openbare gebouwen en scholen worden verplicht voorzien van luchtreinigingssystemen om gezonde luchtkwaliteit te verzekeren. De arbeidsinspectie gaat handhaven dat deze standaard ook geïmplementeerd wordt op werkplekken.Bij alle COVID-19 maatregelen wordt extra aandacht besteed aan gemeenschappen die een grotere afstand hebben tot de reguliere medische zorg.Nederland ondersteunt het heropstarten van COVID-19 maatregelen in het Caribische deel van het Koninkrijk desgewenst financieel en logistiek.",Het is onacceptabel dat de partij geen programmaonderdeel over de huidige pandemie heeft.,Toevoegen nieuwe sectie COVID-19
217,Flora en Mick namens Marxisten BIJ1,,798,Wijzigen,Zij moeten toegang hebben tot zorg in een veilige omgeving.,Zij moeten toegang hebben op zorg die wordt geboden in een veilige omgeving en wanneer wenselijk is afgestemd op niet-Westerse ideeën over gender en seksualiteit,Niet alle culturen op aarde hanteren het Westerse (vrij medische) model van gender. De zorg die asielzoekers ontvangen moet passend zijn voor hun overtuigingen.,Cultureel sensitieve genderzorg
218,Flora en Mick namens Marxisten BIJ1,,931,Toevoegen,,Deze bescherming houdt ook in dat internationaal draagouderschap aan strenge eisen moet voldoen om voortplantingsimperialisme te voorkomen.,Hét grote falen van draagmoederschap is wanneer arme draagouders in het buitenland worden uitgebuit. Dit noemen is belangrijke context voor ons standpunt.,Draagouderschap en voortplantingsimperialisme
219,Flora en Mick namens Marxisten BIJ1,,959,Wijzigen,Non-binaire personen,Trans en non-binaire personen,Er is geen reden om binaire transpersonen uit te sluiten van deze regeling.,Inclusief taalgebruik
220,Flora en Mick namens Marxisten BIJ1,,1053-1059,Wijzigen,"BIJ1 staat voor een samenleving die voor iedereen vrij, veilig en rechtvaardig is. Een samenleving waarin mensen, zonder de dreiging van staatsgeweld, vreedzaam kunnen samenleven. We streven ernaar dat collectieve voorzieningen zo goed geregeld zijn en preventie zo goed werkt, dat de politie en gevangenissen zoals we die nu kennen niet meer hoeven te bestaan. Een wereld waarin we collectieve zorg dragen voor elkaar. En waarin elk mens de kans krijgt om hun fouten te herstellen en de waardigheid te krijgen waar wij allen recht op hebben.","BIJ1 staat voor een samenleving die voor iedereen vrij, veilig en rechtvaardig is. Een samenleving waarin mensen, zonder de dreiging van staatsgeweld, vreedzaam samenleven. We streven naar goede collectieve voorzieningen en een hoge levensstandaard, waardoor een groot deel van de oorzaken van criminaliteit wegvalt. We bouwen aan een wereld waarin preventie en medemenselijkheid de functie van politie en gevangenissen zoals we die nu kennen vervangen. Een wereld waarin we collectieve zorg dragen voor elkaar, en waarin elk mens de kans krijgt om hun fouten te herstellen en in waardigheid te leven.",,Betere formulering openingsparagraaf Veiligheid en Justitie.
221,Flora en Mick namens Marxisten BIJ1,,1060-1069,Wijzigen,"Veiligheid gaat namelijk over veel meer dan het onderdrukken van criminaliteit en het bestraffen van misdaad. Veiligheid gaat over bestaanszekerheid: over een menswaardig bestaan kunnen leven. BIJ1 strijdt voor een rechtssysteem waarin mens en planeet worden beschermd, en wij gezamenlijk de plicht dragen om veiligheid te garanderen. Ons huidige systeem is een systeem dat misdaad niet voorkomt, maar eerder creëert met een cultuur van bestraffing, geweld en opsluiting. Ons is wijsgemaakt dat een systeem als de politie het enige middel is voor het creëren van veiligheid in onze buurten, maar wij geloven dat veiligheid op geen enkele manier kan worden gegarandeerd door een gewapend orgaan. Daarom investeren we niet langer in staatsgeweld, bestraffing en opsluiting, maar in collectieve voorzieningen en bestaanszekerheid: zaken die onze gemeenschappen wél veilig houden.","Veiligheid ontstaat niet door het onderdrukken van criminaliteit en het bestraffen van misdaad. Veiligheid ontstaat door het garanderen van bestaanszekerheid; een menswaardig bestaan kunnen leven. BIJ1 strijdt voor een rechtssysteem waarin mens en planeet worden beschermd, en wij gezamenlijk de plicht dragen om veiligheid te garanderen. Ons huidige systeem is gebaseerd op bestraffing, geweld en opsluiting. Dit systeem voorkomt misdaad en onveiligheid niet, maar creëert ze juist. We investeren daarom niet langer in staatsgeweld, bestraffing en opsluiting, maar in collectieve voorzieningen en bestaanszekerheid; zaken die onze gemeenschappen wél veilig houden.",Helderder taalgebruik,Verbetering 2e paragraaf introductie Justitie en Veiligheid.
222,Flora en Mick namens Marxisten BIJ1,,1075,Toevoegen,,1. De politie wordt afgeschaft en vervangen met een dienstplichtige ordedienst. Alle inwoners van Nederland die daartoe in staat zijn volgen een verplichte opleiding in handhavingstaken. Zij kunnen vervolgens worden opgeroepen voor een korte dienst. Zo verzekeren we dat enkele belangrijke taken die nu bij de politie ondergebracht zijn nog steeds uit worden gevoerd.,"De afgelopen paar jaar hebben weer bevestigd dat de politie een instrument is om de huidige kapitalistische en institutioneel racistische orde te handhaven. Uit de Black Lives Matter protesten in de VS, en vervolgens in Nederland, kwam om die reden ook de eis naar voren om de politie af te schaffen. Volgens de protestbewegingen was het een instituut die niet te hervormen was; daar schaar ik mij volkomen achter.Bij1 heeft zich altijd tegen die institutioneel racistische en kapitalistische orde verzet. Dat daar ook verzet tegen de huidige organisatie van de politie bij hoort is vanzelfsprekend. Ik vind echter dat in het huidige programma de concrete eis van police abolition nog ontbreekt.We zijn ons er echter ook allemaal van bewust dat sommige taken die nu bij de politie zijn ondergebracht wél noodzakelijk zijn, taken die helaas door de politie maar al te vaak als tweederangs problemen worden gezien. Denk hierbij aan het voorkomen en oplossen van zedenzaken, het veilig houden van minderheden of mensen in de wijk met problematiek bijstaan. Voor deze taken moet er een alternatief komen, die de structurele problemen van de politie geen nieuw leven inblaast.Hiervoor is een analyse nodig over wat de politie nu zo’n extreem voorbeeld van institutioneel racisme en een verrotte werkcultuur maakt, en waarom politieagenten zich zo hard inzet om de huidige kapitalistische orde te beschermen, onder meer door middel van geweld tegen krakers en klimaatactivisten.Een deel van de oplossing ligt hem natuurlijk in de taakbeschrijving van de politie. Ze krijgen de opdracht om eigendom van huisbazen te beschermen tegen een bevolking in woningnood en de Burgemeester drukt ze bij een snelwegblokkade meteen een wapenstok in hun hand. Dat verklaart echter nog niet het hele plaatje over die werkcultuur en dat consistente racisme.In het boek Corruptible: who get power and ho wit changes us zet Brian Klaas een tweetal punten uiteen. De eerste is dat mensen die naar macht en controle zoeken zich veel vaker aanmelden voor banen die hun die macht geven. De politie is hier een schrijnend voorbeeld van. Witte suprematie is in essentie een ideologie van macht bezitten over anderen. Het is dan ook niet heel verrassend dat mensen met racistische denkbeelden zich maar al te graag tot de rangen van de politie voegen. Het tweede punt van Klaas is dat het hebben van macht mensen ook corrupt maakt. Een politieagent bestaat niet in isolement maar bevind zich dagelijks in een racistische en vaak ook giftig-mannelijke cultuur. Een cultuur die ook op nieuwe politieagenten haar invloed heeft.De oplossing van een kort dienstplichtig stelsel zorgt ervoor dat de mensen die ordetaken krijgen niet de mensen zijn die naar die macht verlangen, maar gewone burgers zijn. Het zou niet alleen de redenen waarom politiemisstanden en structureel racisme in de ordehandhaving ontstaan fundamenteel aantasten, maar ook nog eens de processen waarmee de ordedienst werkt voor iedereen blootleggen. Onderzoek toont aan dat mensen zonder hechte binding aan een instituut ook sneller misstanden aankaarten en publiek maken dan mensen die al diep geïntegreerd zijn. En dat is aan de hand van wat ik eerder besproken heb ook meer dan logisch.Als laatste wil ik toevoegen, dat hoewel deze eis in schril contrast staat met wat de meeste partijen over dit onderwerp vinden, dat ons niet af moet schrikken. Enige steun biedt ons misschien het idee dat deze eis, van het vervangen van de politie met een dienstplichtige ordedienst ooit doodnormaal was. Zelfs Johan Derk van den Capellen tot den Pol, die veel historici als de grondlegger van de Nederlandse democratie zien is altijd een sterk voorstander van een dergelijk stelsel geweest.",Amendement Politie Abolition.
223,Flora en Mick namens Marxisten BIJ1,,1076,Wijzigen,…verdwijnen.,"…verdwijnen. BOA’s die werkzaam zijn in de domeinen Milieu, Welzijn en Infrastructuur en Werk, Inkomen en Zorg worden op een andere wijze dan de BOA-titel bevoegd om op te treden tegen overtreders.","Bepaalde BOA-functies zijn belangrijk voor onze klasse en moeten bewaard worden, maar zonder de BOA-titel die verweven is met onderdrukking.",Behoud boswachters en arbeidsinspecteurs.
224,Flora en Mick namens Marxisten BIJ1,,1158,Wijzigen,liberaal,kapitalistisch,,"Iets helderdere, algemenere formulering."
225,Flora en Mick namens Marxisten BIJ1,,1172-1174,Wijzigen,"Nederland stapt uit de NAVO. Het vrijgekomen geld gaat naar preventie van conflicten, sociale doeleinden, diplomatie en verdere investeringen in noodhulp, waarbij er focus komt op humanitaire organisaties en de weerbaarheid van lokale gemeenschappen.","Nederland stapt uit de NAVO. Al het buitenlandse personeel, wapentuig en infrastructuur in het kader van NAVO wordt uit Nederland verwijderd. Vrijgekomen geld gaat naar preventie van conflicten, diplomatiek, investeringen in noodhulp en andere sociale doeleinden, waarbij er focus ligt bij humanitaire organisaties en de weerbaarheid van lokale gemeenschappen.",,Uitgebreider punt NAVO.
226,Flora en Mick namens Marxisten BIJ1,,1213-1214,Wijzigen,Nederland verzet zich tegen het neokolonialisme van internationale ondemocratische instituties zoals de IMF en Wereldbank.,"Nederland verzet zich tegen het neokolonialisme van internationale ondemocratische, kapitalistische instituties zoals de IMF en Wereldbank.",,Verduidelijking punt IMF en wereldbank.
227,Flora en Mick namens Marxisten BIJ1,,"1226, 1233-1236",Wijzigen,1233-1236: Klimaat en natuur krijgen een nog belangrijkere plek in EU-beleid. Lobbyen door multinationals en industrieën wordt verboden. Nederland stemt ook niet in met verdragen die bedrijven een claimrecht geven en stuurt de EU erop aan deze in te trekken.1226: …transparant worden.,1233-1236: Klimaat en natuur krijgen een belangrijke plek in EU-beleid. Nederland accepteert verdragen die bedrijven een claimrecht geven niet en stuurt de EU erop aan deze in te trekken.1226: …transparant worden. Lobbyen wordt aan banden gelegd.,,Verbetering punt EU klimaat- en natuurbeleid.
228,Flora en Mick namens Marxisten BIJ1,,1255-1256,Wijzigen,Wie weigert mee te vechten in overzeese oorlogen wordt niet bestraft.,"Wie weigert te vechten in oorlogen wordt niet bestraft, en Nederland wordt een veilige haven voor dienstweigeraars van beide kanten in alle conflicten. Dienst weigeren in het buitenland wordt een geldige grond voor asiel in Nederland, met een route naar Nederlands staatsburgerschap.",,Meer steun voor dienstweigeraars.
229,Flora en Mick namens Marxisten BIJ1,,1259-1263,Wijzigen,Er komt per direct een stop op het ontwikkelen van AI-systemen voor militaire doeleinden: de ontwikkeling en het gebruik van AI zijn nog altijd doordrongen van discriminerende algoritmes en data. In de praktijk leidt dit ertoe dat gemarginaliseerde groepen disproportioneel harder worden getroffen door de gevolgen van onrechtvaardige AI-systemen.,Er komt per direct een stop op het ontwikkelen en toepassen van AI-systemen voor militaire doeleinden.,"Hoewel het deel over de biases in AI klopt, is het onnodig om dit hier te noemen. Het laat het overkomen alsof BIJ1 wél voor moord-robots is als ze niet discrimineren.",Verbetering punt militaire AI.
230,Flora en Mick namens Marxisten BIJ1,,1265-1267,Wijzigen,Nederland ondertekent het verbodsverdrag voor kernwapens en toont zich ambassadeur van deze verdragen. Financiële instellingen en bedrijven mogen niet langer meer investeren in nucleaire wapens.,Nederland ondertekent het verbodsverdrag voor kernwapens en toont zich ambassadeur van deze verdragen. Alle kernwapens op Nederlandse bodem worden vernietigd. Financiële instellingen en bedrijven mogen niet langer meer investeren in nucleaire wapens.,,Kernwapens weg uit Nederland.
231,Flora en Mick namens Marxisten BIJ1,,1354-1357,Wijzigen,"Het collegegeld wordt afgeschaft: beroepsonderwijs en universiteit worden gratis. De basisbeurs wordt opnieuw ingevoerd en wordt inkomensafhankelijk, gebaseerd op het inkomen van de ouder(s)/verzorger(s) en dat van de student zelf. Studieschulden van de ‘pechgeneratie’ worden kwijtgescholden.",Het collegegeld wordt afgeschaft: al het onderwijs wordt gratis. Alle studieschulden worden kwijtgescholden.,"Gratis onderwijs voor iedereen, scheld alle studieschulden weg. Geen inkomenstoets, dat zorgt voor administratieve kosten en is onnodig.","Gratis onderwijs voor iedereen, scheld alle studieschulden weg."
232,Flora en Mick namens Marxisten BIJ1,,1444,Toevoegen,,nieuw punt toevoegen: Nederland neemt maatregelen tegen uitgeversmonopolies en hoge kosten in de publicatie van wetenschap. Het zogenaamd illegaal distributeren en downloaden van wetenschappelijke publicaties wordt niet bestreden.,,Toevoeging toegankelijke wetenschappelijke publicaties voor iedereen.
233,Flora en Mick namens Marxisten BIJ1,,1454,Wijzigen,Democratie & staatsrecht,Democratie & staatsinrichting,De lens van de wet en juridische kaders is de verkeerde lens om te hanteren als een revolutionaire partij.,Wijzig van staatsrecht naar staatsinrichting.
234,Flora en Mick namens Marxisten BIJ1,,1457-1463,Wijzigen,"BIJ1 staat pal achter een democratie die gebaseerd is op gelijkwaardigheid, en niet op de belangen van de vrije markt en de rijken. Onze huidige liberale parlementaire democratie maakt haar beloftes zelden waar. De belangen van machtige groepen winnen het te vaak van de belangen van gemarginaliseerde gemeenschappen. We willen een rechtsstaat die vrij en veilig is. Een rechtsstaat waarin klokkenluiders en journalisten goed worden beschermd. Waar democratie niet leidt tot competitie, maar tot solidariteit en respect. Want een échte democratie is er voor iedereen.","BIJ1 staat pal achter democratie, een ideaal dat gebaseerd is op gelijkwaardigheid. Onze huidige kapitalistische democratie is geen echte democratie. De belangen van een kleine groep, de kapitalisten, zijn dominant. Zij hebben het alleenrecht over een groot deel van de samenleving de economie. Echte democratie kan alleen ontstaan wanneer die de gehele samenleving omvat.BIJ1 wil bouwen aan een echt democratische samenleving. We strijden voor een democratische republiek, een rechtsstaat die vrij en veilig is, een systeem waarin klokkenluiders en journalisten goed worden beschermd, en gemarginaliseerde groepen geëmancipeerd zijn.",,Scherpere eerste paragraaf introductie Democratie en Staatsrecht.
235,Flora en Mick namens Marxisten BIJ1,,1464,Wijzigen,"Dat betekent dat het democratisch principe nog verder moet worden doorgevoerd. Democratie behoort een levend, dagelijks iets te zijn; niet enkel elke vier jaar een vakje rood kleuren. Er kan geen emancipatie zijn, en geen herstel, zonder dat historisch onderdrukte gemeenschappen daarbij worden betrokken. De markt en bedrijven mogen niet langer ons democratisch proces vervuilen. Volksvertegenwoordigers moeten worden gesteund in hun steeds zwaarder wordende werklast, maar zullen worden beperkt als ze te veel macht naar zich toe trekken.","Democratie is veel meer dan elke vier jaar een vakje rood kleuren. Democratie is alleen echte democratie wanneer dit een onderdeel van het dagelijks leven van iedereen is, en wanneer historisch onderdrukte gemeenschappen moeten hun plaats kunnen opeisen in het democratisch stelsel. De markt, de kapitalisten en de bedrijven moeten ondergeschikt zijn aan de democratie, en de zittende macht moet ondergeschikt zijn aan de verkozen volksvertegenwoordiging, die alle middelen moet hebben om haar belangrijke taak goed te vervullen.",,Scherpere tweede paragraaf introductie Democratie en Staatsrecht.
236,Flora en Mick namens Marxisten BIJ1,,1470-1471,Wijzigen,Het is tijd voor een radicale democratisering van onze samenleving.,BIJ1 wil de samenleving radicaal democratiseren.,,Scherpere formulering slotzin introductie Democratie en Staatsinrichting.
237,Flora en Mick namens Marxisten BIJ1,,1475-1476,Schrappen,"Daarnaast komt er een Constitutioneel Hof, dat Nederlandse wetten toetst aan die Grondwet.",,"Een (apart) constitutioneel hof wordt onvermijdelijk een antidemocratisch orgaan. We moeten ons niet laten “inspireren” door de VS, waar een handvol onverkozen rechters met een pennestreek burgerrechten, zoals recent het recht op abortus, kunnen vernietigen.",Geen constitutioneel hof.
238,Flora en Mick namens Marxisten BIJ1,,1483-1484,Wijzigen,"De drempels voor het meedoen aan verkiezingen (als nieuwe politieke partij), zoals waarborgsommen en (onofficiële) kiesdrempels, worden weggenomen.","Drempels voor het meedoen aan verkiezingen, zoals waarborgsommen, worden weggenomen. In het kiesstelsel is geen plaats voor kiesdrempels.","Deze tekst is door de haakjes onnodig complex, terwijl ze weinig toevoegen.",Verduidelijking wegnemen drempels voor verkiezingsdeelname.
239,Flora en Mick namens Marxisten BIJ1,,1486-1487,Wijzigen,De verkiezingen en de functie van de Eerste Kamer worden herzien en hervormd.,"De Eerste Kamer, met haar ondemocratische getrapte verkiezingen, wordt afgeschaft.","De Eerste Kamer is een overblijfsel uit feudalistische tijden, een antidemocratisch instituut, en een rem op sociale vooruitgang. In Thorbeckes tijd was het al achterhaald. Als we een radicale partij zijn, dan moeten we een radicale stap als het afschaffen van de Eerste Kamer aandurven.",Afschaffen eerste kamer.
240,Flora en Mick namens Marxisten BIJ1,,1489-1493,Wijzigen,"Het aantal Kamerleden in de Tweede Kamer moet proportioneel meegroeien met het aantal inwoners in Nederland, want volksvertegenwoordigers kunnen hun werk alleen goed doen wanneer ze voldoende tijd en ondersteuning krijgen. Dat betekent dat het huidige aantal van Kamerleden flink moet worden vergroot. Ook wordt het budget voor fractiemedewerkers verhoogd.","Het zeggenschap van de Tweede Kamer wordt vergroot, ze krijgt onder meer een bindende manier om ministers en de premier af te zetten. Het aantal Kamerleden in de Tweede Kamer wordt flink uitgebreid, en stijgt met elke verkiezing verder mee met de groei van het aantal inwoners. De ondersteuning van volksvertegenwoordigers wordt versterkt, onder meer door het budget voor fractiemedewerkers flink te vergroten.",,Versterking 2e kamer en volksvertegenwoordigers.
241,Flora en Mick namens Marxisten BIJ1,,1495-1497,Wijzigen,"Het salaris van voltijdsvolksvertegenwoordigers wordt herzien en verlaagd. Deeltijdsvolksvertegenwoordigers, zoals gemeenteraadsleden, gaan er in salaris juist op vooruit.","Politici en bestuurders mogen niet boven het volk staan, maar moeten zelf de effecten van hun beleid voelen.Tegelijkertijd moeten (lokale) volksvertegenwoordigers (financieel) beter in staat worden gesteld voldoende tijd aan hun werk te besteden. De inkomsten van alle volksvertegenwoordigers en bewindspersonen worden in lijn gebracht met het modale inkomen, en al hun neveninkomsten en financiële belangen worden openbaar gemaakt.",,Verbeteren punt inkomen volksvertegenwoordigers en bewindspersonen.
242,Flora en Mick namens Marxisten BIJ1,,1499-1501,Wijzigen,"De macht van burgemeesters wordt ingeperkt, in het bijzonder rond openbare orde en veiligheid. Zo wordt hun sluitingsbevoegdheid van woningen in het belang van de openbare orde teruggedraaid.","De macht van burgemeesters wordt aan banden gelegd, in het bijzonder rond openbare orde en veiligheid. Burgemeesters worden volledig ondergeschikt aan de democratisch gekozen gemeenteraad.",,Sterker punt over het inperken van de macht van de burgemeester.
243,Flora en Mick namens Marxisten BIJ1,,1509-1513,Wijzigen,"Alle mensenrechtenverdragen, zoals het Kinderrechtenverdrag, het Vrouwenrechtenverdrag en het VN-verdrag inzake rechten van personen met een handicap, krijgen rechtstreekse werking in het Nederlandse recht. Etniciteit, afkomst, nationaliteit, genderidentiteit en genderexpressie worden in artikel 1 van de Grondwet opgenomen.","Internationale aanbevelingen en verdragen rond mensenrechten, zoals het Kinderrechtenverdrag, het Vrouwenrechtenverdrag en het VN-verdrag inzake rechten van personen met een handicap, worden serieus genomen en, wanneer dat passend is, opgenomen in het Nederlandse recht. Etniciteit, afkomst, nationaliteit, genderidentiteit en genderexpressie worden in artikel 1 van de Grondwet opgenomen.","Het is heel gevaarlijk om alle mensenrechtenverdragen automatisch op te nemen in het nederlands recht, want wie bepaalt wat mensenrechten zijn? Er zijn ontelbare afgrijselijke misdaden gepleegd in de naam van mensenrechten, o.a. door de VS, die een zware stem hebben bij het opstellen van dit soort internationale verdragen. Bovendien wordt bezit vaak genoemd als mensenrecht, wat de democratisering van de economie dwarsboomt. Daarom moet dit punt, hoewel de intentie goed is, voorzichtiger worden geschreven.",Verbetering formulering mensenrechten.
244,Flora en Mick namens Marxisten BIJ1,,1537,Wijzigen,Ook mogen autoriteiten geen protesten meer verbieden …,Protesten hoeven niet aangemeld te worden. Autoriteiten mogen geen protesten verbieden …,,Verbetering demonstratierecht – kennisgeving.
245,Flora en Mick namens Marxisten BIJ1,,1542,Schrappen,,vreedzame,"Of een protest ‘vreedzaam’ is, is noch objectief vast te stellen, noch een maat van de waarde ervan. De politie beweert natuurlijk, als het originele punt werd uitgevoerd, dat ieder protest waarbij ze IDs willen vorderen niet vreedzaam is.",Verbetering demonstratierecht – id controle.
246,Flora en Mick namens Marxisten BIJ1,,1559,Wijzigen,"Veiligheidsdiensten (zoals de AIVD en de NCTV) en politie-onderdelen zoals TOOI en IDWIV, worden ontmanteld.","De veiligheidsdiensten (zoals de AIVD en de NCTV), politie-onderdelen zoals TOOI en IDWIV, en alle andere onderdelen van het geheime staatsapparaat worden ontmanteld.",,Verscherping punt geheime diensten.
247,Flora en Mick namens Marxisten BIJ1,,1601,Toevoegen,,Onafhankelijke (lokale) media en journalistiek worden gestimuleerd en versterkt. Monopolievorming wordt tegengegaan.,,Toevoegen punt onafhankelijke (lokale) media.
248,Flora en Mick namens Marxisten BIJ1,,1614-1616,Wijzigen,We zorgen dat alle gestolen kunst door Nederlandse culturele instellingen wordt teruggegeven. We helpen het mogelijk te maken de kunst te conserveren en exposeren op de plek waar het thuishoort.,We zorgen dat roofkunst die in Nederlandse handen is wordt teruggegeven. Nederlandse musea gaan geen uitleenovereenkomsten meer aan met musea die grootschalig roofkunst tentoonstellen. Daar waar er behoefte aan is helpen we het (financieel) mogelijk te maken dat teruggegeven kunst wordt geconserveerd en tentoongesteld op de plek waar het thuishoort.,,Geen uitleenoverkeekomsten met roofmusea.
